12
0.4411345925277922	-0.49999999999999994	1.	0.07144651142855674
-0.5302739118215927	-0.19976052981648884	-1.	-0.09445004562283052
0.4957313396681453	-0.10253323378514967	-0.6716709101479841	-0.5
-0.7003403210663133	0.39983681796564685	0.741373566502312	-0.46965960212348135
-0.9406800742934975	-0.07082399745038215	0.75831105688947	0.016010042697997662
0.7707479289028534	0.3666182501499411	0.19125262524990203	-0.5
0.16970934516491454	-0.30033079559326303	0.3868912155814762	-0.5
-0.27879020398248355	-0.5	0.6440229670286909	0.5000000000000001
-0.011014440459518049	-0.24993050373077796	-0.06799326665194927	-0.5
0.1151938996547246	0.28879567355612235	-0.2633148295834431	-0.0616291710577781
-0.6437534440048704	0.39659005737355946	0.06530417903052896	-0.49999999999999994
1.	-0.45189107245095095	-0.6980145053684246	0.5
